dyn_page_len,dyn_page_tag_num,dyn_page_tech_num,dyn_page_domain_type_num,dyn_page_like_req_domain_num,dyn_page_unlike_req_domain_num,dyn_page_hidden_tag_num,dyn_page_have_copyright,dyn_page_have_redirect,dyn_res_is_redirect,dyn_res_headers_type_num,dyn_res_constitute_url_num,dyn_res_constitute_domain_type
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
21518,301,0,50,50,0,5,0,0,0,0,841,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
832,1,0,0,0,0,1,0,0,0,0,23,0
140,1,0,0,0,0,1,0,0,0,0,25,0
402,1,0,0,0,0,0,0,0,0,0,67,0
96591,373,1,51,19,32,4,0,0,0,0,109,0
934,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1011,4,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5377,15,1,0,0,0,2,0,0,0,0,288,4
18967,88,0,16,16,0,1,0,0,0,0,136,0
149,1,0,0,0,0,1,0,0,0,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0
478080,72,6,3,3,0,5,0,0,0,0,147,7
0,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,0
3631,11,0,0,0,0,7,0,0,0,0,384,0
294246,1969,2,66,58,8,12,0,0,0,0,649,10
396,1,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
927,10,0,3,3,0,2,0,0,0,0,8,0
13641,259,0,48,48,0,2,0,0,0,0,89,1
112,1,0,0,0,0,1,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
201285,1583,0,295,295,0,69,0,0,0,0,307,0
11,0,0,0,0,0,0,0,0,0,0,3,0
103544,2,0,0,0,0,0,0,0,0,0,320,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-1
2067,0,0,0,0,0,0,0,0,0,0,40,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
38353,96,6,1,1,0,11,0,0,0,0,173,1
200172,300,6,10,6,4,6,0,0,0,0,89,1
15150,50,2,0,0,0,5,0,0,0,0,78,-1
389921,1556,5,334,319,15,16,1,0,0,0,1170,10
-223,-3,0,0,0,0,0,0,0,0,0,0,0
8329,15,0,0,0,0,-1,0,0,0,0,54,0
491,0,0,0,0,0,0,0,0,0,0,45,0
181209,400,3,4,1,3,17,0,0,0,0,1642,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,3,0
208740,2723,0,240,240,0,4,0,0,0,0,1791,1
53,1,0,0,0,0,1,0,0,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0
400,1,0,0,0,0,0,0,0,0,0,5,0
7278,30,0,0,0,0,1,0,0,0,0,364,-1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
22914,220,0,40,40,0,1,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1270,2,0,0,0,0,0,0,0,0,0,5,0
28,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
175145,299,0,41,14,27,3,0,0,0,0,144,0
-136,0,0,0,0,0,1,0,0,0,0,240,0
3565,18,0,0,0,0,2,0,0,0,0,12,2
30,0,0,0,0,0,0,0,0,0,0,2,0
-2,0,0,0,0,0,0,0,0,0,0,1,0
45479,200,0,10,8,2,0,0,0,0,0,43,0
2312,9,0,3,0,3,0,0,0,0,0,57,0
-2,0,0,0,0,0,0,0,0,0,0,9,0
-34,1,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
395,2,0,0,0,0,1,0,0,0,0,49,-1
-1570,-1,0,0,0,0,0,0,0,0,0,80,0
-710,0,0,0,0,0,0,0,0,0,0,37,0
205,1,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,1,0
11257,160,0,141,141,0,1,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0
575,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-1245,-3,0,0,0,0,-1,0,0,0,0,50,0
19894,16,0,0,0,0,2,0,0,0,0,275,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2550,38,-1,0,0,0,10,0,0,0,0,18,-1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,1,0
21097,66,2,8,5,3,1,0,0,0,0,106,1
-992,-1,0,0,0,0,-1,0,0,0,0,1,0
62,0,0,0,0,0,0,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,1,0
5919,2,0,0,0,0,1,0,0,0,0,219,2
0,0,0,0,0,0,0,0,0,0,0,0,0
10325,198,0,0,0,0,1,0,0,0,0,72,0
0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,0,0,0,0,1,0,0,0,0,15,0
23622,103,0,7,3,4,2,0,0,0,0,128,3
0,0,0,0,0,0,0,0,0,0,0,0,0
-1221,58,0,0,0,0,-2,0,0,0,0,5,0
1389,6,0,0,0,0,0,0,0,0,0,5,0
919,1,0,0,0,0,0,0,0,0,0,9,0
112,1,0,0,0,0,1,0,0,0,0,8,0
112,1,0,0,0,0,1,0,0,0,0,8,0
100624,158,1,0,0,0,2,0,0,0,0,113,2
5925,10,1,0,0,0,1,0,0,0,0,80,1
0,0,0,0,0,0,0,0,0,0,0,2,0
46892,791,0,137,133,4,4,0,0,0,0,272,4
0,0,0,0,0,0,0,0,0,0,0,0,0
3068,14,0,0,0,0,1,0,0,0,0,30,2
3358,8,0,0,0,0,0,0,0,0,0,329,0
385,9,0,0,0,0,1,0,0,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-578,-4,0,0,0,0,0,0,0,0,0,112,-2
660060,4191,0,316,316,0,633,0,0,0,0,189,0
251752,4515,3,4,4,0,6,1,0,0,0,527,1
380133,7474,2,0,0,0,0,0,0,0,0,349,-2
0,0,0,0,0,0,0,0,0,0,0,0,0
44711,495,0,81,81,0,0,0,0,0,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0
646,4,0,0,0,0,2,0,0,0,0,10,0
260,1,0,0,0,0,0,0,0,0,0,90,1
0,0,0,0,0,0,0,0,0,0,0,0,0
60119,84,2,0,0,0,3,0,0,0,0,45,2
112,1,0,0,0,0,1,0,0,0,0,69,0
508,2,0,0,0,0,1,0,0,0,0,8,0
508,2,0,0,0,0,1,0,0,0,0,12,0
19672,7,0,0,0,0,2,0,0,0,0,173,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
27828,16,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0
82691,-1,0,0,0,0,0,0,0,0,0,223,0
6483,61,0,1,1,0,0,0,0,0,0,4,0
516,3,1,0,0,0,2,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0
432,2,0,0,0,0,0,0,0,0,0,3,0
1823,1,0,0,0,0,0,0,0,0,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-24153,0,0,0,0,0,0,0,0,0,0,85,0
0,0,0,0,0,0,0,0,0,0,0,1,0
3080,15,0,0,0,0,1,0,0,0,0,103,3
0,0,0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0
229134,64,1,0,0,0,23,0,0,0,0,379,1
234241,1402,1,70,44,26,1,0,0,0,0,102,0
43,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1781,9,0,0,0,0,6,0,0,0,0,69,1
144742,56,0,0,0,0,3,0,0,0,0,139,0
143759,45,0,0,0,0,4,0,0,0,0,95,0
-3567,0,0,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,21,2
467584,2047,1,140,140,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
57971,171,0,5,5,0,6,0,0,0,0,123,3
117814,261,5,6,7,-1,11,0,0,0,0,228,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,1,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5661,75,0,0,0,0,0,0,0,0,0,263,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18639,26,0,0,0,0,2,0,0,0,0,35,1
13493,26,0,0,0,0,1,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4310,118,0,31,12,19,0,0,0,0,0,7,0
3238,85,0,28,9,19,0,0,0,0,0,8,0
21751,324,0,72,72,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1566,6,0,0,0,0,0,0,0,0,0,9,0
40606,3,0,0,0,0,0,0,0,0,0,3,0
41904,10,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,0,0,0,0,1,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-15,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0
7848,20,0,0,0,0,2,0,0,0,0,51,0
2634,13,0,0,0,0,2,0,0,0,0,34,0
460,3,0,0,0,0,1,0,0,0,0,57,0
247484,700,0,43,40,3,0,0,0,0,0,134,0
43329,31,0,0,0,0,0,0,0,0,0,48,0
377,-1,0,0,0,0,0,0,0,0,0,18,0
1429,17,0,3,2,1,-1,0,0,0,0,8,1
-1203,24,0,6,4,2,0,0,0,0,0,44,0
575,1,0,0,0,0,1,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9221,0,0,0,0,0,0,0,0,0,0,19,0
204,0,0,0,0,0,0,0,0,0,0,6,0
255,1,0,0,0,0,1,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,1,0
11150,29,0,0,0,0,3,0,0,0,0,570,0
112,1,0,0,0,0,1,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,0,0,0,0,0,0,0,0,0,1,0
12009,25,2,0,0,0,7,0,0,0,0,104,0
285,1,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
503,2,0,0,0,0,0,0,0,0,0,0,0
3021,28,0,4,0,4,1,0,0,0,0,21,1
7457,34,0,3,0,3,3,0,0,0,0,500,2
7643,60,0,2,0,2,2,0,0,0,0,19,0
-90,-1,0,0,0,0,0,0,0,0,0,11,0
33155,184,0,0,0,0,1,0,0,0,0,68,0
14976,40,0,0,0,0,15,0,0,0,0,465,-1
7541,6,0,0,0,0,0,0,0,0,0,33,0
310,0,0,0,0,0,0,0,0,0,0,77,5
0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,0,0,0,0,1,0,0,0,0,54,0
-4719,6,0,0,0,0,0,0,0,0,0,81,0
105119,623,0,39,39,0,58,0,0,0,0,39,2
102186,173,0,2,1,1,0,0,0,0,0,14,0
102060,172,0,2,2,0,0,0,0,0,0,5,0
22730,37,0,20,20,0,1,0,0,0,0,477,-2
31065,190,1,1,1,0,40,0,0,0,0,505,0
-1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19,-1
0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0
208470,6911,0,4,4,0,-1,0,0,0,0,24,0
435,4,0,0,0,0,1,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-974,7,0,0,0,0,3,0,0,0,0,761,-1
63,0,0,0,0,0,0,0,0,0,0,75,0
0,0,0,0,0,0,0,0,0,0,0,5,0
10033,7,0,0,0,0,8,0,0,0,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
24739,126,0,17,17,0,2,0,0,0,0,44,0
127676,116,2,1,0,1,9,0,0,0,0,310,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1326270,6666,0,96,77,19,54,0,0,0,0,302,1
-496,-2,0,0,0,0,0,0,0,0,0,227,4
0,0,0,0,0,0,0,0,0,0,0,0,0
22255,20,0,0,0,0,-1,0,0,0,0,382,0
3129,5,0,0,0,0,0,0,0,0,0,27,0
114057,496,0,0,0,0,0,0,0,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,0,0,0,0,1,0,0,0,0,8,0
28,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,187,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0
29016,69,0,1,0,1,6,0,0,0,0,176,1
18203,56,0,0,0,0,6,0,0,0,0,131,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
17599,65,2,0,0,0,5,0,0,0,0,591,-1
1374,1,0,0,0,0,1,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0
32068,37,0,0,0,0,0,0,0,0,0,30,1
39600,88,2,0,0,0,8,0,0,0,0,190,-1
3449,12,1,0,0,0,1,0,0,0,0,111,0
3770,2,0,0,0,0,0,0,0,0,0,46,0
4649,8,0,0,0,0,0,0,0,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8794,29,1,0,0,0,10,0,0,0,0,406,0
26380,14,0,0,0,0,2,0,0,0,0,149,0
10072,3,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0
506,1,0,0,0,0,0,0,0,0,0,9,0
14626,182,0,45,45,0,1,0,0,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2718,11,0,0,0,0,5,0,0,0,0,36,1
1299,4,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-453,1,0,0,0,0,1,0,0,0,0,43,0
26538,104,1,-1,-3,2,14,0,0,0,0,211,0
23754,92,0,-2,-3,1,11,0,0,0,0,254,0
0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,0,0,0,0,1,0,0,0,0,13,0
9028,87,0,4,4,0,2,0,0,0,0,22,0
1071,1,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-214567,366,0,20,8,12,20,0,0,0,0,198,0
225769,949,3,107,63,44,43,0,0,0,0,233,0
1271,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,6,0
4986,16,0,0,0,0,-1,0,0,0,0,135,0
4986,16,0,0,0,0,-1,0,0,0,0,71,0
1117,0,0,0,0,0,0,0,0,0,0,24,0
-136,0,0,0,0,0,1,0,0,0,0,72,0
4340,15,2,0,0,0,1,0,0,0,0,84,1
0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1082,11,1,0,0,0,1,0,0,0,0,90,0
1847,31,0,2,2,0,1,0,0,0,0,40,0
7458,27,0,0,0,0,6,0,0,0,0,104,2
380,0,0,0,0,0,0,0,0,0,0,9,0
6854,142,0,4,4,0,1,0,0,0,0,24,2
294,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0
5849,4,0,0,0,0,0,0,0,0,0,60,1
54097,806,0,200,200,0,2,0,0,0,0,71,0
102637,165,1,2,0,2,0,0,0,0,0,19,0
330972,465,2,6,6,0,13,0,0,0,0,377,10
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,11,0
12,0,0,0,0,0,0,0,0,0,0,19,0
539,1,0,0,0,0,1,0,0,0,0,11,0
13027,203,1,4,2,2,0,0,0,0,0,58,1
0,0,0,0,0,0,0,0,0,0,0,0,0
303,1,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-83,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
962,3,0,0,0,0,0,0,0,0,0,7,0
947,3,0,0,0,0,1,0,0,0,0,7,0
55,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1456042,277,0,0,0,0,99,0,0,0,0,50,1
1464,4,0,0,0,0,0,0,0,0,0,7,0
961,3,0,0,0,0,1,0,0,0,0,58,0
67391,0,0,0,0,0,0,0,0,0,0,152,0
-266,-1,0,0,0,0,0,0,0,0,0,17,1
112,1,0,0,0,0,1,0,0,0,0,11,0
1367,6,0,0,0,0,0,0,0,0,0,2,0
-77,1,0,0,0,0,1,0,0,0,0,16,1
112,1,0,0,0,0,1,0,0,0,0,15,0
247,1,0,0,0,0,1,0,0,0,0,116,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
640,4,1,0,0,0,0,0,0,0,0,142,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0
-32447,23,0,2,5,-3,0,0,0,0,0,58,1
-1317,-24,0,-1,-1,0,1,0,0,0,0,21,-1
4607,33,1,1,1,0,0,0,0,0,0,14,0
6113,23,0,0,0,0,1,0,0,0,0,221,-2
112256,990,1,74,74,0,12,0,0,0,0,434,0
0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0
1010,7,0,3,3,0,1,0,0,0,0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-266,-1,0,0,0,0,0,0,0,0,0,5,0
565,6,0,0,0,0,1,0,0,0,0,15,0
6995,25,0,15,0,15,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
147870,83,2,1,1,0,8,0,0,0,0,34,0
10031,9,0,0,0,0,0,0,0,0,0,34,0
51093,525,0,81,81,0,0,0,0,0,0,320,-1
148,0,0,0,0,0,3,0,0,0,0,178,0
158,0,0,0,0,0,3,0,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1109,6,0,0,0,0,0,0,0,0,0,193,0
-56778,22,0,0,0,0,2,0,0,0,0,297,1
0,0,0,0,0,0,0,0,0,0,0,0,0
705,1,0,0,0,0,1,0,0,0,0,59,3
0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
15888,20,0,0,0,0,20,0,0,0,0,703,-1
0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,2,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
29116,230,0,86,86,0,1,0,0,0,0,234,0
2678,7,0,0,0,0,2,0,0,0,0,207,0
9151,83,0,3,1,2,3,0,0,0,0,3,0
-65,-8,0,-2,0,-2,3,0,0,0,0,721,-1
-266,-1,0,0,0,0,0,0,0,0,0,8,0
8,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,-1,0,0,0,0,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2520,28,0,0,0,0,0,0,0,0,0,85,0
1310,7,0,0,0,0,2,0,0,0,0,118,0
731,2,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0
-2165,0,0,0,0,0,0,0,0,0,0,16,0
1146,3,0,0,0,0,1,0,0,0,0,53,1
0,0,0,0,0,0,0,0,0,0,0,0,0
98373,779,0,90,90,0,57,0,0,0,0,57,0
203,0,0,0,0,0,1,0,0,0,0,19,0
18510,29,0,0,0,0,3,0,0,0,0,1136,2
0,0,0,0,0,0,0,0,0,0,0,0,0
3968,10,0,0,0,0,0,0,0,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0
-3745,0,0,0,0,0,0,0,0,0,0,38,1
0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0
544,1,0,0,0,0,1,0,0,0,0,131,0
0,0,0,0,0,0,0,0,0,0,0,0,0
52635,786,0,112,90,22,2,0,0,0,0,28,0
99,0,0,0,0,0,2,0,0,0,0,4,0
-251,-1,0,0,0,0,0,0,0,0,0,14,0
5288,11,0,0,0,0,2,0,0,0,0,30,0
24630,3,0,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0
976299,12226,0,5441,1233,4208,130,0,0,0,0,8,0
976299,12226,0,5441,2939,2502,130,0,0,0,0,10,0
431,2,0,0,0,0,0,0,0,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11433,6,0,0,0,0,0,0,0,0,0,85,-2
472571,3942,0,293,293,0,0,0,0,0,0,127,0
-184,0,0,0,0,0,0,0,0,0,0,26,1
0,0,0,0,0,0,0,0,0,0,0,3,0
7,0,0,0,0,0,0,0,0,0,0,5,0
7,0,0,0,0,0,0,0,0,0,0,14,0
74,0,0,0,0,0,0,0,0,0,0,0,0
350,3,0,0,0,0,1,0,0,0,0,11,0
352,2,0,0,0,0,-1,0,0,0,0,19,0
15,0,0,0,0,0,0,0,0,0,0,44,-1
149,1,0,0,0,0,1,0,0,0,0,38,0
0,0,0,0,0,0,0,0,0,0,0,7,0
14199,10,0,0,0,0,1,0,0,0,0,38,0
17936,9,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,2,0,0,0,0,20,0
114,-7,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0
123747,614,0,20,16,4,2,1,0,0,0,56,0
60438,142,0,21,17,4,2,1,0,0,0,2,0
1213,5,0,0,0,0,3,0,0,0,0,100,0
5255,0,0,0,0,0,1,0,0,0,0,239,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5509,76,0,5,3,2,0,0,0,0,0,18,0
1144,7,0,0,0,0,1,0,0,0,0,146,0
22260,51,1,0,0,0,9,0,0,0,0,81,4
-305,1,0,0,0,0,0,0,0,0,0,24,0
3785339,-329,0,-6,-6,0,0,0,0,0,0,72,0
17669,96,1,5,2,3,2,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8646,0,0,0,0,0,0,0,0,0,0,130,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1301,-4,0,0,0,0,0,0,0,0,0,39,0
1166,-4,0,0,0,0,0,0,0,0,0,11,0
30700,-3,0,0,0,0,2,0,0,0,0,68,1
2127,10,0,0,0,0,9,0,0,0,0,292,1
870,5,0,0,0,0,1,0,0,0,0,90,-1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9699,43,0,0,0,0,0,0,0,0,0,202,0
0,0,0,0,0,0,0,0,0,0,0,15,0
7508,19,0,0,0,0,2,0,0,0,0,52,0
7146,18,0,0,0,0,2,0,0,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18754,1,0,0,0,0,1,0,0,0,0,132,2
17927,41,1,0,0,0,2,0,0,0,0,42,2
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,2,0
-10227,11,0,0,0,0,0,0,0,0,0,42,0
161,1,0,0,0,0,0,0,0,0,0,17,2
0,0,0,0,0,0,0,0,0,0,0,0,0
794,6,0,0,0,0,0,0,0,0,0,140,0
0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,3,0
75,0,0,0,0,0,2,0,0,0,0,17,0
